Client,Numero,Matricule,Montant,Presence
EIFFAGE RAIL SENEGAL,112666,7742TTD1,,non
EESSS,91044,4002TTA1,,oui
EESSS,91045,AA552TK,36000.0,oui
EESSS,91046,4003TTA1,66000.0,oui
EESSS,91047,3989TTA1,22500.0,oui
EESSS,91048,4004TTA1,,oui
EESSS,91049,3990TTA1,4000.0,oui
EESSS,91050,4016TTA1,2000.0,oui
EESSS,64523,3996TTA1,,oui
EESSS,64524,4010TTA1,,oui
EESSS,64525,4013TTA1,6000.0,oui
EESSS,64527,4011TTA1,2000.0,oui
EESSS,64549,4006TTA1,58000.0,oui
EESSS,64821,4001 TTA1,33000.0,oui
EESSS,87912,4009TTA1,25000.0,oui
EESSS,90910,4012TTA1,5000.0,oui
EESSS,90911,3995TTA1,,oui
EESSS,90912,4015TTA1,2000.0,oui
EESSS,90820,4014TTA1,,oui
EESSS,90821,4007TTA1,2000.0,oui
EESSS,90822,4003TTA1,21500.0,oui
EESSS,90823,4017TTA1,14000.0,oui
EESSS,90824,AA131SE,5000.0,oui
EESSS,90825,4005TTA1,16500.0,oui
EESSS,109987,3997TTA1,8500.0,non
EESSS,112748,3998TTA1,59000.0,non
EESSS,113556,4002TTA1,6000.0,non
ENABEL DAKAR,103504,4728TTA10,13500.0,oui
ENABEL DAKAR,103505,4727TTA10,24000.0,oui
ENABEL DAKAR,104228,AA620LE0,20000.0,oui
ENABEL DAKAR,104229,4270TTA10,,oui
ENABEL DAKAR,104230,007IT2840,,oui
ENABEL DAKAR,104231,007IT2680,,oui
ENABEL DAKAR,104232,AA618LE0,12000.0,oui
ENABEL DAKAR,104252,007IT316,8000.0,oui
ENABEL KAOLAK,103506,AA858AX0,16000.0,oui
ENABEL KAOLAK,103507,AA856AX0,5500.0,oui
ENABEL KAOLAK,103508,007IT2460,,oui
ENABEL KAOLAK,103509,AA622LE0,20500.0,oui
ENABEL KAOLAK,103510,4275TTA1,,oui
ENABEL KAOLAK,103511,4273TTA1,19500.0,oui
ENABEL KAOLAK,103512,4272TTA1,,oui
ENABEL KAOLAK,103513,AA626LE0,16500.0,oui
ENABEL KAOLAK,103515,AA613BV0,18000.0,oui
ENABEL KAOLAK,103516,4731TTA10,13500.0,oui
ENABEL KAOLAK,103517,4730TTA10,25000.0,oui
ENABEL KAOLAK,103518,4729TTA10,8000.0,oui
EOLIS,12264,SL6855B,,oui
EOLIS,15060,SL6605B,,oui
EOLIS,15061,SL1935C,,oui
EOLIS,15063,SL6495B,,oui
EOLIS,15070,AA629KZ,,oui
EOLIS,15111,SL6499B,,oui
EOLIS,15158,SL6497B,,oui
EOLIS,37297,SL6495B0,,oui
EOLIS,37975,DK8805BH,,oui
EOLIS,90829,AA345LW,5000.0,oui
EOLIS,90766,AA629KZ,4000.0,oui
EOLIS,101777,AA479KW,,oui
EOLIS,101778,AA631KZ,,oui
EOLIS,101779,AA198LC,9000.0,oui
EOLIS,101780,AA932KW,14000.0,oui
EOLIS,103176,AA410LC,,oui
EOLIS,103177,AA174FF,4000.0,oui
EOLIS,103178,AA720KY,18000.0,oui
EOLIS,113548,AA934KW,2000.0,non
ETD,116042,LG5815G,,non
ETD,116046,DK0328BL,,non
ETD,116047,AA236DZ,7000.0,non
ETD,116048,AA079KJ0,,non
ETD,116049,AA454MJ,,non
ETD,118730,AA045JH,,non
ETD,118731,AA244NL,21000.0,non
ETD,118732,AA802RT,56000.0,non
ETD,118734,AA254SC,63000.0,non
ETD,118733,AA209MJ,56000.0,non
ETD,118735,AA134PL,84000.0,non
ETD,118736,AA277AL0,4000.0,non
ETD,118737,AA372FZ,1000.0,non
ETD,118738,AA050LX,,non
ETD,118795,AA954YX,124500.0,non
ETD,118796,AA681PW,,non
ETD,118797,DL0048E,56000.0,non
ETD,118798,DL0049E,70000.0,non
ETD,118799,DK6301BC,129000.0,non
ETD,118800,AA550QA,49000.0,non
ETD,118801,AA634NE,77000.0,non
ETD,118802,AA022CJ,38500.0,non
ETD,118803,AA768SW,59000.0,non
ETD,118804,AA505LQ,65500.0,non
ETD,118805,AA410MJ,70000.0,non
ETD,118806,AA373HV,77000.0,non
ETS CHEIKH DIAGNE,64376,AA246GV,18500.0,oui
ETS CHEIKH DIAGNE,64377,DL4981D,18000.0,oui
ETS CHEIKH DIAGNE,64425,DL7008E,29500.0,oui
ETS CHEIKH DIAGNE,64426,AA528KA,29500.0,oui
ETS CHEIKH DIAGNE,64427,AA620JK,40000.0,oui
ETS CHEIKH DIAGNE,64428,AA747KR,,oui
ETS CHEIKH DIAGNE,64432,AA217KN,41500.0,oui
ETS CHEIKH DIAGNE,64439,DL6136E,3500.0,oui
ETS CHEIKH DIAGNE,64440,AA305LX,10500.0,oui
ETS CHEIKH DIAGNE,64441,AA899MT,11500.0,oui
ETS CHEIKH DIAGNE,64442,TH7243K,23000.0,oui
ETS CHEIKH DIAGNE,64443,DL8311D0,56000.0,oui
ETS CHEIKH DIAGNE,64445,AA521KA,9000.0,oui
ETS CHEIKH DIAGNE,64446,TH1679K,,oui
ETS CHEIKH DIAGNE,64462,DL6158E0,34000.0,oui
ETS CHEIKH DIAGNE,64463,AA338JF,44000.0,oui
ETS CHEIKH DIAGNE,64467,DL9109C0,21500.0,oui
ETS CHEIKH DIAGNE,64468,DL7703D0,,oui
ETS CHEIKH DIAGNE,64469,SL4883B,9000.0,oui
ETS CHEIKH DIAGNE,64470,AA278MR,2000.0,oui
ETS CHEIKH DIAGNE,64477,AA475CD,,oui
ETS CHEIKH DIAGNE,64496,TH2001F0,43000.0,oui
ETS CHEIKH DIAGNE,64498,DL4988D0,,oui
ETS CHEIKH DIAGNE,64499,DL9802C,75000.0,oui
ETS CHEIKH DIAGNE,64500,TH8834E,30500.0,oui
ETS CHEIKH DIAGNE,69922,TH4300G0,39500.0,oui
ETS CHEIKH DIAGNE,69923,DL8270D,6000.0,oui
ETS CHEIKH DIAGNE,69924,DL5483D,,oui
ETS CHEIKH DIAGNE,69925,TH3639H,,oui
ETS CHEIKH DIAGNE,69926,AA704MV,2500.0,oui
ETS CHEIKH DIAGNE,69927,AA154JW,3000.0,oui
ETS CHEIKH DIAGNE,69928,TH9267D,,oui
ETS CHEIKH DIAGNE,69929,DL4772D0,,oui
ETS CHEIKH DIAGNE,69930,DL4777E,,oui
ETS CHEIKH DIAGNE,69931,DL8060C,38500.0,oui
ETS CHEIKH DIAGNE,69932,TH7927F,17000.0,oui
ETS CHEIKH DIAGNE,69933,DL4601E0,,oui
ETS CHEIKH DIAGNE,69934,TH7244K,8500.0,oui
ETS CHEIKH DIAGNE,69935,TH2302F0,6000.0,oui
ETS CHEIKH DIAGNE,69940,DL8267D,6000.0,oui
ETS CHEIKH DIAGNE,69941,DL5981D,10500.0,oui
ETS CHEIKH DIAGNE,69942,DL1054E,,oui
ETS CHEIKH DIAGNE,69943,DL3026E0,,oui
ETS CHEIKH DIAGNE,69944,DL0090E0,23000.0,oui
ETS CHEIKH DIAGNE,69945,DL9579D,21000.0,oui
ETS CHEIKH DIAGNE,69946,DL8368C,,oui
ETS CHEIKH DIAGNE,69947,DL4604E0,24000.0,oui
ETS CHEIKH DIAGNE,69948,DL3213E,,oui
ETS CHEIKH DIAGNE,69949,DL3201E0,,oui
ETS CHEIKH DIAGNE,69950,DL7704D0,,oui
ETS CHEIKH DIAGNE,69951,DK3433AL,9500.0,oui
ETS CHEIKH DIAGNE,69952,AA217KH,,oui
ETS CHEIKH DIAGNE,69953,TH5423F0,,oui
ETS CHEIKH DIAGNE,69956,DL7738E,,oui
ETS CHEIKH DIAGNE,69957,DL 6992 D,63500.0,oui
ETS CHEIKH DIAGNE,69958,AA481GM,29500.0,oui
ETS CHEIKH DIAGNE,69959,DK1205AG,46500.0,oui
ETS CHEIKH DIAGNE,69960,DL3319F,3000.0,oui
ETS CHEIKH DIAGNE,69961,AA721HX,34000.0,oui
ETS CHEIKH DIAGNE,69962,DL8056C,7000.0,oui
ETS CHEIKH DIAGNE,69963,DL0871E,,oui
ETS CHEIKH DIAGNE,69964,DK0256AR0,43000.0,oui
ETS CHEIKH DIAGNE,69965,TH2815G,6000.0,oui
ETS CHEIKH DIAGNE,69966,DL0871E0,6000.0,oui
ETS CHEIKH DIAGNE,69967,AA310HX,6000.0,oui
ETS CHEIKH DIAGNE,69968,DL5482D0,,oui
ETS CHEIKH DIAGNE,69969,DL8268D,,oui
ETS CHEIKH DIAGNE,69970,TH2357F,,oui
ETS CHEIKH DIAGNE,69971,TH9894G,31500.0,oui
ETS CHEIKH DIAGNE,69972,AA798JM,25000.0,oui
ETS CHEIKH DIAGNE,69973,DL5482D00,17000.0,oui
ETS CHEIKH DIAGNE,69977,DL4618E,15000.0,oui
EPC MINEEX,64308,AA432MS,31500.0,oui
EPC MINEEX,64313,AA371NR,27000.0,oui
EPC MINEEX,64342,AA073AM,12000.0,oui
EPC MINEEX,64343,DK5065BD,16000.0,oui
EPC MINEEX,64344,AA349BD,4500.0,oui
EPC MINEEX,64351,AA673AA,,oui
EPC MINEEX,64373,DK1333BL,,oui
EPC MINEEX,64381,AA138CK,,oui
EPC MINEEX,64384,DK3389BK,26500.0,oui
EPC MINEEX,64385,AA803JX,5000.0,oui
EPC MINEEX,64386,AA336LP,31500.0,oui
EPC MINEEX,64387,AA314LB,28000.0,oui
EPC MINEEX,64388,DK7584BK0,1000.0,oui
EPC MINEEX,64389,AA020AS,,oui
EPC MINEEX,64390,DK8853AR,,oui
EPC MINEEX,64391,AA568AA,13000.0,oui
EPC MINEEX,64392,AA362BD,,oui
EPC MINEEX,64394,DK8911BE,25000.0,oui
EPC MINEEX,64395,AA257LG,500.0,oui
EPC MINEEX,64396,AA566AA,,oui
EPC MINEEX,64397,AA222DR,23500.0,oui
EPC MINEEX,64398,AA220DR,,oui
EPC MINEEX,64056,AA497DZ,10000.0,oui
EPC MINEEX,88299,AA744QZ,24500.0,oui
EPC MINEEX,88300,AA760QZ,59500.0,oui
EYDON,113536,AA762ZM,16000.0,non
EYDON,113537,AA770ZM,3000.0,non
EYDON,113538,AA265LL,16000.0,non
EYDON,113539,DK9309BK0,,non
EYDON,113540,AA907QP,10000.0,non
EYDON,113541,AA347MQ,,non
EYDON,113542,AA047RR,6000.0,non
EYDON,113543,AA197SK,15000.0,non
EYDON,113544,AA165HT,8000.0,non
EYDON,113545,AA083LH,11000.0,non
EYDON,113546,AA587EJ,18000.0,non
FAMY,1881,DK7542AU,,oui
FAMY,7500,TH3078G,,oui
FAMY,10243,DK4341AU,,oui
FAMY,19138,AA277FL,,oui
FAMY,25242,AA280FL,,oui
FAMY,30109,DK4341AUO,,non
FAMY,64100,AA783CT,,oui
FAMY,90744,AA277FL,,oui
FAMY,90745,AA193PE,,oui
FAMY,103573,AA377KC,,oui
FAMY,103574,AA554FK0,,oui
FAMY,103575,AA265FL,,oui
FAMY,103576,DK2957AX,,oui
FAMY,103577,AA391EW0,,oui
FAMY,103578,AA271FL,,oui
FAMY,103579,DK-8101-AY,,oui
FAMY,104403,TH2745G,,oui
FERA,30706,AD30355,,oui
FERA,30707,DK8159BM,,oui
FERA,69526,AD1813,,oui
FERA,69527,AD1812,,oui
FERA,69528,AD1815,,oui
FERA,101663,AD30346,6500.0,oui
FERA,101664,DK8165BC,4500.0,oui
FERA,101665,AD2329,,oui
FERA,101666,DK8164BC0,,oui
FERA,101667,DK8163BC,,oui
FERA,101668,AD1813,16000.0,oui
FERA,101669,AD2328,3000.0,oui
FERA,103387,AD1812,19500.0,oui
FERA,103388,AD1815,,oui
FERA,103389,DK6740AU,,oui
FERA,103390,AD30355,2000.0,oui
FERA,109970,DK8199BM0,12000.0,non
FONROCHE,69503,1290TTA1,12000.0,oui
FONROCHE,69504,0464TTA1,32000.0,oui
FONROCHE,69505,2150TTA1,9000.0,oui
FONROCHE,69515,9595TTD10,,oui
FONROCHE,69534,DK8103TTD1,7000.0,oui
FONROCHE,69537,AA763JW,,oui
FONROCHE,69538,1073TTA1,1500.0,oui
FONROCHE,69539,1072TTA1,,oui
FONROCHE,69540,DK4577BG,,oui
FONROCHE,69559,9639TTD10,,oui
FONROCHE,69558,2149TTA10,5000.0,oui
FONROCHE,69557,2452TTA2,43500.0,oui
FONROCHE,69556,2451TTA1,2500.0,oui
FONROCHE,69555,9640TTD10,10500.0,oui
FONROCHE,90543,AA553PV.,1500.0,oui
FONROCHE,90544,AA918LW,3000.0,oui
FONROCHE,90545,2853TTA1,16500.0,oui
FONROCHE,109958,AB380BN,25000.0,non
FONROCHE,109959,9639TTD10,3000.0,non
FONROCHE,109961,AB365BN,,non
FONROCHE,109988,AA608SP,22500.0,non
FONROCHE,113565,5622TTA1,43500.0,oui
GECANIMES SA,69862,DK0510AX0,,oui
GECANIMES SA,69867,DK420AL,18500.0,oui
GECANIMES SA,88242,AA111AA0,38500.0,oui
GECANIMES SA,88250,AA795RB,4500.0,oui
GECANIMES SA,90802,DK2311BH,9000.0,oui
GECANIMES SA,90958,AA466SM,47500.0,oui
GECANIMES SA,90860,AA463SM,109000.0,oui
GECANIMES SA,90753,AA817TN,21000.0,oui
GECANIMES SA,101620,DK7458BK,7000.0,oui
GECANIMES SA,101688,AA152AH,,oui
GECANIMES SA,101689,AA533FG,8000.0,oui
GECANIMES SA,101690,AA350DA,17000.0,oui
GECANIMES SA,101732,AA057MZ,,oui
GECANIMES SA,101733,AB364AX,27000.0,oui
GECANIMES SA,103339,AA189VL,12000.0,oui
GECANIMES SA,103340,AA187VL,8500.0,oui
GECANIMES SA,103341,AA437HC,34000.0,oui
GECANIMES SA,103342,AA179NT,8000.0,oui
GECANIMES SA,103343,AA356BG,109500.0,oui
GECANIMES SA,103344,DK9231AS,2500.0,oui
GECANIMES SA,103345,AA923DT0,130500.0,oui
GECANIMES SA,112642,AA576RA,15000.0,oui
GECANIMES SA,118757,AA535VS,,non
GERMANI WEST AFRICA,64014,2299EX,3000.0,non
GERMANI WEST AFRICA,106070,AA664XK,160500.0,non
GERMANI WEST AFRICA,106071,AA579XK0,55000.0,non
GERMANI WEST AFRICA,106096,AA265WZ,,non
GERMANI WEST AFRICA,106097,AA081YW,,non
GERMANI WEST AFRICA,106098,AA815XP0,191500.0,non
GERMANI WEST AFRICA,106099,AA815XP,,non
GERMANI WEST AFRICA,106100,AA529ZD,118500.0,non
GERMANI WEST AFRICA,106101,AA743ZD,136500.0,non
GERMANI WEST AFRICA,106102,AA074YW,134500.0,non
GERMANI WEST AFRICA,106103,AA077YW,68000.0,non
GERMANI WEST AFRICA,106104,AA071YW,117500.0,non
GERMANI WEST AFRICA,106106,AA180EB,,non
GERMANI WEST AFRICA,106107,AA079YW,125500.0,non
GERMANI WEST AFRICA,106108,AA073YW,107000.0,non
GERMANI WEST AFRICA,106109,AA740ZD,120000.0,non
GERMANI WEST AFRICA,106110,AA086YW,218500.0,non
GERMANI WEST AFRICA,106111,AA320YZ,145000.0,non
GERMANI WEST AFRICA,106112,AA076YW,,non
GERMANI WEST AFRICA,106113,AA656XK,64000.0,non
GERMANI WEST AFRICA,106114,AA445EB,,non
GERMANI WEST AFRICA,106115,AA309YZ,196500.0,non
GERMANI WEST AFRICA,106116,AA797XP,235500.0,non
GERMANI WEST AFRICA,106117,AA004XW,134000.0,non
GERMANI WEST AFRICA,106118,AA084YW,,non
GERMANI WEST AFRICA,106119,AA135XW,124500.0,non
GERMANI WEST AFRICA,106120,AA105XW,178500.0,non
GERMANI WEST AFRICA,106121,AA810XP,154500.0,non
GERMANI WEST AFRICA,106122,AA793XP,153500.0,non
GERMANI WEST AFRICA,106123,AA807XP,170500.0,non
GERMANI WEST AFRICA,106124,AA110XW,158000.0,non
GERMANI WEST AFRICA,106125,AA651XK,50000.0,non
GERMANI WEST AFRICA,106126,AA804XP,141500.0,non
GERMANI WEST AFRICA,106127,AA808XP,192000.0,non
GERMANI WEST AFRICA,106128,AA648XK,123000.0,non
GERMANI WEST AFRICA,109968,AA058XW,114000.0,non
GERMANI WEST AFRICA,109972,AA421YE,35500.0,non
GERMANI WEST AFRICA,109973,AA737ZD,143000.0,non
GERMANI WEST AFRICA,112613,AA803XP,189000.0,non
GERMANI WEST AFRICA,112614,AA631XP,161500.0,non
GERMANI WEST AFRICA,112615,AA646XP,178500.0,non
GERMANI WEST AFRICA,112616,AA597XK,128500.0,non
GERMANI WEST AFRICA,112617,AA132XW,,non
GERMANI WEST AFRICA,112618,AA813XP,194500.0,non
GERMANI WEST AFRICA,112619,AA811XP,157000.0,non
GERMANI WEST AFRICA,112620,AA670XP,149500.0,non
GERMANI WEST AFRICA,112621,AA064XW,57000.0,non
GERMANI WEST AFRICA,112622,AA637XK,157500.0,non
GERMANI WEST AFRICA,112623,AA131XW,,non
GERMANI WEST AFRICA,112624,AA628XK,183000.0,non
GERMANI WEST AFRICA,112625,AA067XW,226000.0,non
GERMANI WEST AFRICA,112626,AA608XK,115000.0,non
GERMANI WEST AFRICA,112627,AA119XW,172500.0,non
GERMANI WEST AFRICA,112628,AA013XW,186500.0,non
GERMANI WEST AFRICA,112629,AA071XW,140000.0,non
GERMANI WEST AFRICA,112630,AA677XP,52000.0,non
GERMANI WEST AFRICA,112631,AA799XP,,non
GERMANI WEST AFRICA,112632,AA043XW,143500.0,non
GERMANI WEST AFRICA,112633,AA008XW,128500.0,non
GERMANI WEST AFRICA,112634,AA816XP,129500.0,non
GERMANI WEST AFRICA,112635,AA818XP,112000.0,non
GERMANI WEST AFRICA,112636,AA053XW,144500.0,non
GERMANI WEST AFRICA,112637,AA681XP,180000.0,non
GERMANI WEST AFRICA,112638,AA116XW,125500.0,non
GERMANI WEST AFRICA,112639,AA077XW,133000.0,non
GERMANI WEST AFRICA,112640,AA081XW,179000.0,non
GERMANI WEST AFRICA,112648,AA047XW,98000.0,non
GERMANI WEST AFRICA,112734,AA615XP,35000.0,non
GERMANI WEST AFRICA,112735,AA378YR,13000.0,non
GERMANI WEST AFRICA,112736,AA424YE,31500.0,non
GBTC SARL,46065,AA609QD,,non
GBTC SARL,46071,AA194RP,,non
GBTC SARL,46096,AA085XJ,,non
GBTC SARL,48593,AA560XZ,,non
GBTC SARL,48681,AA242MF,,non
GBTC SARL,48684,AA138ZN,4000.0,non
GBTC SARL,48692,AA520WH,,non
GBTC SARL,48735,AA080QW,8000.0,non
GBTC SARL,48894,AA517WH,,non
GBTC SARL,48908,AA373WZ0,4000.0,non
GBTC SARL,48917,AA956WQ,12000.0,non
GBTC SARL,51739,AA378FQ,6000.0,non
GBTC SARL,101606,DL3969E,4000.0,oui
GBTC SARL,101607,DL8123E,,oui
GBTC SARL,101608,TH4171L,,oui
GBTC SARL,101609,AA545GC,,oui
GBTC SARL,101610,TH8653L,,oui
GBTC SARL,101611,TH4170L,,oui
GBTC SARL,101612,AA512SY,,oui
GBTC SARL,101613,AA582JA,,oui
GBTC SARL,101614,TH9409K,,oui
GBTC SARL,101615,AA329HN,,oui
GBTC SARL,104125,TH3758D,,oui
GBTC SARL,104126,AA910JL0,,oui
GBTC SARL,104127,TH4172L,,oui
GBTC SARL,104128,FK3476A,,oui
GBTC SARL,104129,AA871BL,,oui
GBTC SARL,104130,SL2492C,,oui
GBTC SARL,104131,AA872BL,,oui
GBTC SARL,104132,AA850KM,12000.0,oui
GBTC SARL,104133,AA268VK,,oui
GBTC SARL,104134,TH9224K,,oui
GBTC SARL,104135,TH0474K,,oui
GBTC SARL,104136,AA015NC,,oui
GBTC SARL,104137,AA979DK,,oui
GBTC SARL,104138,AA972BW0,,oui
GBTC SARL,104139,AA082WB,29000.0,oui
